CPR,label,CT,UM,NC,CS,PC,CP,T,PB,AV,SRBP,ATPB,RE,TG,CH,CTS
25,1,0.68,0.1,4,0.62,9123.34,32.17,5667.02,2259,0.99,0.12,4.09,0.47,4,47,2
4,0,0.14,0.1,7,0.44,5389.42,81.66,10805.24,2267,0.22,0.68,4.37,0.64,3,86,0
16,0,0.59,0.07,8,0.09,624.11,29.02,24219.18,3511,0.91,0.48,0.51,0.01,1,17,2
26,0,0.42,0.68,5,0.54,2542.05,75.4,96457.78,851,0.44,0.44,2.76,0.51,3,5,2
35,1,0.11,0.65,10,0.6,3645.19,85.24,55678.83,1078,0.26,0.13,4.62,0.61,2,30,2
9,0,0.46,0.29,8,0.24,6042.63,51.09,19465.36,3437,0.52,0.19,0.76,0.82,1,35,2
25,1,0.09,0.79,7,0.34,801.86,25.15,52857.09,4175,0.27,0.94,1.97,0.66,3,89,1
47,1,0.18,0.29,6,0.72,2400.82,17.84,40010.86,4095,0.86,0.59,1.48,0.19,1,65,2
7,1,0.8,0.64,7,0.71,1944.19,1.7,44975.02,2564,0.2,0.02,4.87,0.37,3,31,0
26,1,0.75,0.75,4,0.28,3169.73,6.96,19896.14,3928,0.14,0.44,0.69,0.26,3,41,0
32,1,0.3,0.51,6,0.88,1819.9,13.25,62721.43,4047,0.78,0.47,1.39,0.19,4,3,1
33,1,0.31,0.19,8,0.22,6245.93,89.58,53190.07,2487,0.82,0.13,2.85,0.18,5,21,0
42,1,0.93,0.26,4,0.02,7549.33,98.79,28244.21,3612,0.25,0.2,4.77,0.92,2,30,2
35,1,0.72,0.73,7,0.53,4575.21,85.67,72712.4,4643,0.44,0.85,2.21,0.38,4,26,2
37,1,0.62,0.24,9,0.79,3759.56,45.77,14022.96,655,0.17,0.35,4.37,0.75,5,86,0
13,0,0.47,0.82,8,0.81,2894.48,34.68,99769.92,2584,0.22,0.62,1.28,0.66,2,98,1
48,1,0.67,0.32,4,0.68,1304.32,31.81,44648.02,3533,0.34,0.89,0.14,1,3,76,2
49,0,0.71,0.85,8,0.69,4408.23,20.44,71111.15,4550,0.11,0.29,1.09,0.31,1,32,2
39,0,0.26,0.28,4,0.9,2900.75,97.87,45671.93,2407,0.64,0.74,0.78,0.06,3,91,0
23,1,0.77,0.48,10,0.61,8734.61,33.72,17164.03,713,0.09,0.68,0.68,0.63,1,98,1
48,0,0.15,0.29,7,0.18,4987.75,57.91,60713.93,918,0.64,0.92,2.28,0.72,3,72,0
9,0,0.87,0.38,9,0.38,2864.25,19.53,52289.96,365,0.65,0.14,4.28,0.6,4,92,2
14,0,0.12,0.37,5,0.04,8519.52,41.99,82005.01,4513,0.92,0.71,3.45,0.33,2,83,2
15,1,0.64,0.63,9,0.67,4231.39,36.61,95539.41,3781,0.83,0.14,3.11,0.16,3,81,2
12,1,0.81,0.03,7,0.37,6429.73,14.54,26589.84,2242,0.63,0.29,0.41,0.63,1,34,2
7,1,0.36,0.21,7,0.06,674.46,64.65,26404.27,311,0.78,0.18,2.68,0.54,5,61,2
17,0,0.99,0.9,10,0.39,1997.57,82.53,49887.5,3578,0.97,0.07,0.66,0.79,5,66,1
29,0,0.89,0.95,6,0.24,1898.2,33.77,7118.8,514,0.22,0.17,3.19,0.72,1,49,0
7,1,0.27,0.77,4,0.61,1812.51,8.13,92818.49,1803,0.47,0.7,0.48,0.07,5,61,2
14,0,0.8,0.44,9,0.6,3435.05,52.38,82056.9,4460,0.17,0.58,1.24,0.63,1,59,0
33,1,0.02,0.78,6,1,8697.23,79,65958.71,438,0.34,0.65,2.97,0.62,4,21,0
10,1,0.8,0.63,5,0.26,3437.02,11.36,56459.44,3132,0.52,0.4,2.99,0.03,4,66,1
20,1,0.87,0.3,8,0.65,6183.06,24.4,91694.03,3248,0.34,0.4,0.36,0.77,1,81,1
29,0,0.23,0.65,5,0.61,1241.74,17.23,40412,3480,0.67,0.04,4.7,0.58,3,42,0
28,0,0.51,0.44,6,0.26,7971.86,74.64,4353.48,1340,0.8,0.74,2.19,0.06,5,72,0
10,0,0.84,0.8,5,0.31,2764.57,46.44,3999.89,3904,0.67,0.28,0.39,0.27,2,38,1
4,1,0.13,0.16,8,0.93,4324.03,16.54,30004.14,677,0.77,0.45,2.63,0.21,5,54,1
15,1,0.44,0.33,10,0.38,6982.17,54.07,92780.91,4267,0.66,0.16,2.46,0.24,4,2,1
33,1,0.03,0.99,6,0.44,4320.95,64.38,49159.62,259,0.87,0.98,4.63,0.6,5,29,2
35,1,0.19,0.95,10,0.77,5104.37,80.4,89620.82,532,0.2,0.27,1.22,0.98,4,97,2
17,0,0.44,0,8,0.33,7743.56,40.08,96021.31,2803,0.24,0.12,4.41,0.91,1,3,0
21,0,0.45,0.39,6,0.49,8987.64,76.82,42956.14,306,0.09,0.46,3.53,0.82,4,46,1
17,1,0.12,0.02,10,0.62,8788.92,40.82,86956.33,4476,0.65,0.58,2.11,0.85,4,12,0
32,1,0.03,0.75,8,0.47,9929,14.42,43687.76,4526,0.73,0.18,1.66,0.39,3,13,0
43,1,0.97,0.12,10,0.75,9233.05,69.57,95803.15,3740,0.41,0.93,2.55,0.72,2,49,0
10,0,0.28,0.41,9,0.68,1301.97,42.24,70197.5,2916,0.64,0.35,3.12,0.16,2,8,1
35,0,0.9,0.8,10,0.04,581.89,67.23,81402.57,4836,0.04,0.84,1.54,0.33,1,78,1
26,1,0.77,0.15,9,0.55,1673.75,67.97,79399,3540,0.63,0.72,3.79,0.63,5,77,0
46,0,0.74,0.45,5,0.93,4129.59,63.17,91908.5,4848,0.44,0.09,1.11,0.35,2,34,2
24,0,0.63,0.94,10,0.11,7082.25,58.09,24267.07,926,0.48,0.49,4.49,0.53,4,2,1
44,1,0.73,0.42,7,0.55,6914.59,56.67,91964.47,535,0.33,0.33,4.29,0.15,4,39,2
17,1,0.22,0.25,8,0.07,5862.96,91.55,22831.36,3810,0.47,0.6,3.54,0.31,3,85,1
7,0,0.25,0.16,4,0.21,8429.38,23.34,89059.76,1930,0.55,0.54,2.24,0.2,5,91,2
9,0,0.27,0.42,8,0.34,9677.15,73.9,61840.59,373,0.5,0.08,4.78,0.89,1,11,0
47,1,0.14,0.87,4,0.69,2601.06,0.87,4485.04,660,0.64,0.7,2.29,0.94,3,29,1
44,0,0.16,0.05,10,0.23,7579.45,56.63,66528.03,2948,0.05,0.49,0.51,0.33,4,55,0
1,1,0.02,0.21,4,0.82,3292.78,79.75,96421.41,2069,0.44,0.03,4.07,0.17,5,24,2
42,1,0.13,0.89,7,0.58,7140.97,39.38,62628.69,418,0.31,0.72,2.52,0.94,5,8,0
30,0,0.66,0.76,10,0.87,4824.78,30.06,32912.88,4208,0.66,0.51,3.64,0.8,4,50,1
6,0,0.76,0.58,5,0.08,4374.02,28.51,98349.96,838,0.09,0.24,0.02,0.24,3,60,0
38,0,0.85,0.06,7,0.97,1647.33,50.8,13891.16,3166,0.14,0.38,0.38,0.91,2,69,0
30,1,0.87,0.7,4,0.82,922.22,11.33,39373.41,724,0.97,0.42,4.02,0.94,1,24,2
22,1,0.27,0.59,9,0.74,2470.83,51,3201.76,3266,0.06,0.3,4.18,0,3,73,1
11,1,0.09,0.14,4,0.75,304.96,72.66,33954.08,2435,0.96,0.5,2.23,0.76,4,61,1
45,0,0.56,0.57,8,0.02,7467.39,68.46,64046.4,4950,0.26,0.99,2.87,0.15,5,92,1
6,0,0.43,0.73,6,0.17,3973.8,66.59,9612.84,3347,0.69,0.48,2.25,0.84,1,8,1
37,1,0.18,0.46,9,0.2,8077.95,94.98,62962.08,1881,0.56,0.8,2.5,0.57,4,60,0
37,0,0.65,0.98,9,0.38,9817.5,84.42,93449.1,3469,0.78,0.09,4.44,0.66,5,40,1
41,0,0.34,0.11,6,0.86,3733.2,15.96,69629.9,2371,0.95,0.42,4.95,0.81,5,49,2
3,1,0.59,0.61,6,0.04,8442.95,88.95,2165.65,581,0.79,0.64,2.93,0.42,4,27,0
0,1,0.32,0.65,4,0.06,1310.5,76.71,39911.54,2161,0.8,0.47,1.06,0.63,1,39,0
26,0,0.24,0.17,8,0.21,1426.83,92.31,49254.98,4105,0.31,0.15,2.91,0.06,5,31,0
16,1,0.79,0.52,10,0.23,7200.74,60.92,50681.34,1067,0.56,0.24,0.94,0.59,2,70,0
32,1,0.47,0.65,8,0.29,8808.16,0.86,7822.53,2406,0.48,0.57,0.18,0.42,5,75,1
18,0,0.04,0.08,4,0.43,1549.07,84.81,65142.53,3085,0.47,0.96,3.09,0.87,2,23,0
28,0,0.96,0.37,5,0.32,5034.22,87.43,99165.42,1138,0.64,0.79,2.83,0.88,2,76,2
12,0,0.53,0.7,8,0.55,1623.81,99,27600.49,1606,0.69,0.63,0.69,0.29,2,54,2
48,0,0.12,0.28,8,0.95,7661.58,34.36,60978.32,2979,0.09,0.58,2.28,0.46,5,14,0
43,1,0.51,0.22,10,0.96,2166.87,55.95,93396.64,4715,0.11,0.7,4.94,0.52,1,24,1
8,0,0.64,0.09,4,0.84,6770.56,55.29,1569.87,3763,0.33,0.49,2.26,0.07,2,59,0
48,0,0.48,0.64,8,0.04,349.07,88.76,83022.5,269,0.45,0.9,0.42,0.44,1,4,1
0,0,0.29,0.84,7,0.04,3856.77,90.78,24966.72,3030,0.75,0.16,0.04,0.68,1,59,0
34,1,0.04,0.5,8,0.01,2262.1,10.69,23157.44,3574,0.16,0.47,4.31,0.38,4,87,1
39,1,0.12,0.3,8,0.02,2982.64,18.5,27643.47,872,0.92,0.96,4.25,0.66,3,22,0
16,0,0.7,0.9,7,0.26,2527.75,0.66,38785.46,393,0.19,0.86,4.07,0.86,4,97,1
37,1,0.06,0.67,9,0.96,4362.36,3.91,15982,3827,0.41,0.52,0.71,0.93,4,90,2
36,1,0.44,0.58,8,0.4,8947.3,57.85,76250.19,3694,0.8,0.86,0.85,0.2,2,1,2
7,0,0.73,0.01,6,0.39,4572.42,17.83,51866.28,299,0.32,0.7,2.58,0.93,3,66,2
43,1,0.38,0.94,8,0.88,1248.76,20.22,94129.69,3324,0.57,0.37,0.35,0.17,5,63,2
26,1,0.95,0.44,4,0.06,796.06,13.9,16277.19,4206,0.73,0.07,4.15,0.78,2,51,2
7,1,0.01,0.55,7,0.76,9216.37,45.59,52184.92,2257,0.28,0.12,3.76,0.71,3,92,2
46,1,0.78,0.55,6,0.31,5151.84,83.59,48027.16,3663,0.57,0.48,4.76,0.25,2,58,1
19,1,0.78,0.56,7,0.47,4140.69,96.93,62315.25,3139,0.68,0.53,4.69,0.06,3,74,1
24,1,0.78,0.87,6,0.25,3639.78,84.84,6255.84,1136,0.81,0.35,3.88,0.76,1,29,2
5,1,0.33,0.48,5,0.95,5236.92,7.71,60098.93,3922,0.3,0.17,3.24,0.29,5,25,1
0,1,0.68,0.13,4,0.46,1116.58,98.64,15383.83,2280,0.98,0.79,3.69,0.86,5,28,0
37,1,0.69,0.09,6,0.03,2231.94,55.32,83928.75,3976,0.73,0.14,4.23,0.01,1,46,2
38,1,0.42,0.05,8,0.25,1117.9,55.16,61159.59,3479,0.35,0.92,3,0.1,5,84,1
19,0,0.45,0.21,6,0.53,3945.92,20.46,10490.75,2599,0.32,0.33,0.86,0.64,5,93,1
49,1,0.78,0.5,8,0.77,8060.67,82.84,30942.18,215,0.16,0.08,4.58,0.43,3,50,2
22,1,0.3,0.63,10,0.77,9418.13,67.2,18101.47,2745,0.25,0.77,4.93,0,1,36,1
35,1,0.46,0.29,4,0.8,2603.25,4.72,80008.62,3071,0.79,0.33,4.32,0.77,3,62,0
15,1,0.87,0.21,10,0.71,7559.38,25.25,49826.96,2876,0.78,0.64,0.99,0.49,3,5,1
1,1,0.09,0.17,8,0.84,852.08,55.63,93980.08,1840,0.09,0.28,4.71,0.31,4,41,0
44,1,0.91,0.62,8,0.73,9525.57,0.96,40870.65,1791,0.06,0.8,2.57,0.53,1,30,0
22,1,0.3,0.01,9,0.65,7929.51,80.96,41794.72,1544,0.07,0.47,3.05,0.48,5,5,1
49,0,0.42,0.68,6,0.97,7829.3,76.17,65401.56,4231,0.35,0.52,3.93,0.99,3,48,0
12,0,0.54,0.91,9,0.65,109.37,74.06,76285.58,4915,0.86,0.6,3.33,0.11,5,40,2
14,1,0.4,0.88,5,0.85,2579.48,87.6,76066.11,3737,0.99,0.31,3.34,0.33,2,5,2
19,0,0.78,0.02,10,0.31,1624.01,58.96,50989.73,957,0.72,0.92,0.67,0.17,5,80,0
17,0,0.22,0.71,5,0.39,7581.47,68.72,33483.71,429,0.27,0.33,1.26,0.21,5,6,1
45,0,0.37,0.11,7,0.73,4268.31,48.95,858.35,2912,0.29,0.89,4.91,0.5,4,17,1
22,1,0.32,0.97,10,0.51,1330.28,50.9,22233.86,4094,0.73,0.75,3.63,0.85,2,66,0
20,1,0.91,0.85,7,0.55,7558.86,35.91,86692.99,1511,0.7,0.86,0.91,0.75,3,36,0
46,0,0.52,0.81,9,0.83,4979.92,52.87,88610.74,4359,0.95,0.94,2.7,0.5,2,70,0
2,0,0.33,0.36,10,0.72,6289.98,48.27,47873.9,1527,0.66,0.89,3.11,0.22,1,89,1
23,1,0.93,0.94,10,0.67,267.78,89.52,6648.8,931,0.55,0.53,1.05,0.26,3,55,2
8,1,0.6,0.9,6,0.67,6138.22,86.68,48358.8,4757,0.29,0.34,0.08,0.19,2,83,0
2,1,0.91,0.14,7,0.8,9657.66,23.2,64001.11,630,0.22,0.61,3.03,0.62,4,12,0
11,1,0.96,0.95,6,0.56,9553.03,36.41,97519.35,2821,0.38,0.7,2.77,0.58,5,53,1
29,1,0.51,0.32,5,0.71,7928.77,26.7,39124.37,3224,0.03,0.29,3.39,0.01,4,38,0
21,0,0.61,0.66,5,0.03,905.71,23.01,48416.54,1230,0.12,0.44,4.58,0.62,2,89,2
41,0,0.39,0.34,6,0.63,8414,2.57,93433.08,840,0.61,0.12,2.81,0.6,1,24,2
43,0,0.02,0.68,5,0.35,6025.96,16.15,8900.18,4479,0.86,0.84,2.34,0.34,2,95,1
48,1,1,0.9,10,0.83,434.27,22.8,71749.82,3223,0.6,0.39,4.54,0.73,2,30,1
12,1,0.36,0.83,4,0.82,4200.62,3.03,26380.29,4872,0.47,0.08,2.17,0.01,1,61,0
39,0,0.52,0.72,7,0.52,808.59,90.89,83883.52,1020,0.32,0.94,4.37,0.18,4,38,2
41,1,0.96,0.3,5,0.29,1102.71,6.57,27660.75,4329,0.39,0.43,0.97,0.73,1,14,1
12,1,0.97,0.97,7,0.01,3593.54,70.86,17055.45,3435,0.01,0.02,1.48,0.2,1,36,2
28,0,0.89,0.83,8,0.12,8023.71,9.41,41607.58,1726,0.63,0.55,0.87,0.97,5,64,0
25,1,0.39,0.73,9,0.31,9520.57,39.24,17643.11,3162,0.45,0.83,1.9,0.47,5,96,2
43,1,0.29,0.61,7,0.61,3324.18,65.42,45355.92,3897,0.45,0.62,1.8,0.66,1,69,0
41,0,0.23,0.47,5,0.68,6299.43,94.28,69878.51,3835,0.31,0.25,1.32,0.1,3,83,0
47,1,0.43,0.33,4,0.85,9353.11,4.51,15043.24,103,0.44,0.66,4.84,0.97,1,1,0
34,1,0.19,0.45,7,0.98,9167.77,47.06,19182.03,609,0.75,0.95,2.58,0.41,1,58,1
46,0,0.95,0.97,6,0.16,592.82,56.35,1284.94,2588,0.89,0.32,3.01,0.9,4,96,2
2,0,0.17,0.17,9,0.88,3454.45,26.58,33806.26,4181,0.96,0.1,4.96,0.08,2,11,1
19,1,0.06,0.51,7,0.11,6501.47,94.7,3199.21,3907,0.37,0.53,1.88,0.16,1,45,1
1,1,0.17,0.02,6,0.56,6479.1,68.78,48505.8,3416,0.01,0.3,4.57,0.52,5,59,0
30,1,0.11,0.53,9,0.61,436.13,32.8,76585.62,3832,0.61,0.65,0.38,0.38,1,64,1
47,1,0.88,0.65,9,0.65,3410.38,12.31,43706.75,1825,0.56,0.4,2.22,0.88,5,90,2
32,0,0.46,0.06,6,0.26,871.75,65.97,46172.08,1817,0.3,0.45,4.16,0.18,5,36,2
15,1,0.59,0.85,9,0.93,9188.88,55.46,66201.25,1603,0.53,0.24,0.76,0.88,2,58,2
42,1,0.34,0.82,5,0.62,6984.23,82.41,10235.23,3863,0.14,0.96,1.18,0.69,3,10,2
46,1,0.25,0.76,7,0.86,9997.33,71.43,97462.75,2607,0.79,0.92,2.54,0.93,2,25,2
25,0,0.5,0.61,10,0.27,6139.44,48.92,66425.08,3064,0.32,0.82,4.97,0.99,4,39,1
47,1,0.22,0.55,5,0.85,6781.54,33.52,44020.99,4290,0.33,0.66,0.29,0.9,1,57,0
30,0,0.15,0.2,5,0.08,8254.98,40.06,58219.69,4033,0.04,0.07,1.07,0.61,1,90,2
23,1,0.12,0.34,6,0.81,6485.2,47.41,4249.16,4194,0.42,0.84,1.08,0.14,2,94,0
5,0,0.35,0.45,4,0.69,8978.52,75.73,23773.37,3576,0.9,0.71,1.46,0.92,5,65,1
43,0,0.97,0.57,8,0.19,958.42,86.86,59091.56,3595,0.64,0.52,3.45,0.35,5,39,2
12,0,0.31,0.87,6,0.26,8900.05,56.33,33350.78,980,0.42,0.95,3.71,0.26,4,64,2
14,0,0.95,0.92,4,0.93,9058.8,67.2,8673.55,2020,0.55,0.75,1.2,0.54,3,93,1
27,0,0.16,0.19,8,0.81,5664.94,74.41,26470.18,2907,0.78,0.61,0.84,0.28,5,28,1
39,0,0.59,0.9,5,0.51,3267.76,84.21,824.5,202,0.9,0.48,1.7,0.46,4,98,0
22,0,0.14,0.45,5,0.18,2791.01,71.61,95597.96,416,0.97,0.84,3.74,0.7,1,88,1
36,1,0.13,0.37,7,0.56,5104.4,2.32,36182.83,3840,0.28,0.6,0.93,0.81,4,66,0
5,0,0.09,0.03,4,0.36,6250.31,10.13,14680.42,1960,0.95,0.59,3.9,0.83,5,74,1
2,0,0.96,0.94,7,0.68,4208.45,86.03,8458.95,2237,0.86,0.51,3.3,0.3,4,4,2
42,1,0.15,0.16,5,0.16,5450.68,94.93,39538.3,1075,0.37,0.16,4.45,0.41,1,45,0
16,0,0.26,0.3,7,0.48,5578.7,19.64,59149.35,4089,0.48,0.99,4.01,0.24,4,88,1
25,1,0.9,0.61,9,0.16,5067.67,47.78,7010.63,4393,0.22,0.23,3.97,0.4,3,66,0
34,0,0.75,0.7,5,0.08,5211.18,35.04,86831.12,2427,0.52,0.19,0,0.12,1,75,0
37,1,0.18,0.27,7,0.08,8666.39,79.98,57781.22,928,0.91,0.71,4.05,0.8,4,85,0
45,1,0.47,0.1,6,0.64,6047.82,81.12,83453.87,1173,0.86,0.49,1.28,0.5,4,57,1
44,1,0.07,0.34,7,0.35,2510.99,73.95,62618.55,3722,0.89,0.94,2.52,0.15,5,70,2
36,0,0.42,0.91,8,0.76,2360.32,2.46,98852.32,1017,0.79,0.36,2.63,0.76,3,97,0
8,1,0.87,0.49,8,0.79,2559.95,10.39,32839.29,2616,0.21,0.84,3.92,0.94,3,38,0
9,1,0.16,0.38,10,0.66,2099.71,18.33,23183.21,3358,0.78,0.42,0.86,0.02,1,87,1
17,0,0.87,0.97,5,0.79,7413.41,21.93,71996.75,252,0.96,0.79,4.13,1,5,39,2
10,0,0.45,0.15,9,0.34,1517.9,40.87,79546.64,3321,0.04,0.85,3.23,0.76,2,75,2
14,0,0.37,0.98,8,0.35,7266.39,55.33,39018.67,3112,0.84,0.04,0.61,0.27,2,50,1
39,1,0.82,0.47,10,0.11,4183.25,77.22,84687.67,3136,0.51,0.73,4.71,0.36,4,48,2
32,1,0.96,0.73,4,0.45,3113,95.64,72606.12,3156,0.95,0.72,3.31,0.57,5,76,2
37,0,0.64,0.19,5,0.11,8022.64,31.93,39603.84,1698,0.48,0.58,0.01,0.15,2,0,2
35,0,0.51,0.91,8,0.14,4542.55,21.62,94815.14,4230,0.16,0.29,0.9,0.96,1,33,2
6,0,0.01,0.89,7,0.69,3904.46,45.15,96949.63,2813,0.4,0.68,2.02,0.56,5,46,1
26,0,0.44,0.88,5,0.84,6025.86,99.37,88486.77,3265,0.84,0.43,1.74,0,3,34,2
4,1,0.09,0.95,6,0.67,4770.76,23.45,39918.28,1222,0.89,0.72,2.46,0.45,5,22,1
48,1,0.89,0.1,6,0.94,7586.24,12.51,75691.06,2941,0.24,0.71,3.96,0.97,3,83,2
24,0,0.73,0.07,6,0.19,4776.69,23.86,99081.54,2896,0.15,0.69,4.29,0.05,4,95,1
2,0,0.91,0.19,9,0.27,2192.7,69.12,60076.93,1155,0.28,0.73,3.36,0.85,3,12,0
20,1,0.84,0.5,10,0.68,7989.96,0.84,74903.6,4806,0.54,0.68,4.22,0.65,5,37,2
49,1,0.5,0.15,8,0.23,2153.87,33.34,12436.92,4140,0.61,0.01,0.81,0.9,1,94,2
34,1,0.26,0.02,8,0.94,5760.47,49.36,1966.22,2769,0.13,0.09,1.05,0.48,3,28,2
15,1,0.27,0.03,5,0.15,42.89,37.56,67818.78,4129,0.97,0.26,1.93,0.84,4,20,2
7,0,0.4,0.16,6,0.89,527.42,10.46,77967.3,2720,0.87,0.37,3.8,0.08,5,54,2
14,1,0.07,0.15,9,0.29,1828.01,14.87,7385.51,1425,0.27,0.64,3.96,0.72,2,40,0
25,0,0.39,0.22,5,0.97,9878.43,1.04,69903.08,3981,0.47,0.75,1.31,0.63,3,52,0
42,1,0.94,0.51,5,0.54,6386.54,82.88,46111.25,2701,0.92,0.67,3.1,0.41,1,35,2
43,0,0.75,0.42,9,0.58,5533.93,48.88,23375.42,64,0.47,0.29,0.22,0.96,4,43,1
20,1,0.63,0.84,6,0,1047.29,39.25,77368.27,4709,0.57,0.11,1.07,0.2,5,26,1
28,0,0.78,0.31,7,0.23,7062.88,51.07,57518.57,328,0.87,0.45,2.53,0.13,3,25,1
15,1,0.41,0.61,10,0.77,2131.19,25.27,79977.51,138,0.37,0.28,1.14,0.21,3,42,2
30,0,0.09,0.61,8,0.29,7998.31,71.78,61361.37,1444,0.32,0.73,0.53,0.51,4,87,1
44,0,0.88,0.7,4,0.61,3483.15,35.38,18120.3,1686,0.61,0.37,4.84,0.16,2,48,0
40,1,0.06,0.55,5,0.58,2247.58,97.64,82093.14,803,0.35,0.41,0.31,0.07,2,53,1
37,0,0.4,0.86,7,0.63,7974.82,87.71,6829.37,1168,0.09,0.79,3.76,0.67,5,39,2
9,1,0.13,0.34,6,0.89,363.86,29.56,70485.39,3764,0.38,0.25,4.28,0.35,4,6,0
42,1,0.5,0.39,10,0.32,5145.35,86.58,6470.61,245,0.86,0.8,0.71,0.88,4,89,1
1,1,0.27,0.38,10,0.86,3803.83,61.77,29774,4305,0.14,0.73,0.87,0.71,5,36,2
27,1,0.34,0.44,6,0.59,1621.57,55.77,58409.56,4456,0.4,0.87,2.14,0.08,1,72,1
34,1,0.03,0.49,4,0.78,4235.07,60.91,21711.05,176,0.89,0.15,3.15,0.81,5,88,2
40,1,0.28,0.52,9,0.56,2998.9,4.86,86841.64,3263,0.35,0.2,0.67,0.97,3,24,1
41,1,0.95,0.4,6,0.82,7288.61,44.76,92467.26,4790,0.27,0.69,3.49,0.73,2,14,2
16,0,0.12,0.96,8,0.64,3106.35,77.19,31260.2,1843,0.74,0.42,3.15,0.87,5,85,2
30,1,0.8,0.37,9,0.1,9605.7,30.54,63933.53,1996,0.99,0.83,0.3,0.04,2,88,2
3,1,0.74,0.83,4,0.2,1043.68,8.91,44443.91,923,0.08,0.32,4.82,0.48,5,29,0
31,0,0.69,0.83,10,0.07,3439.24,52.06,2046.39,2036,0.61,0.68,4.03,0.66,4,83,0
42,1,0.99,0.15,8,0.22,7229.32,87.5,36720.03,3814,0.25,0.35,3.01,0.76,5,90,0
35,0,0.98,0.73,5,0.17,130.27,61.86,85183.2,1334,0.87,0.04,0.77,0.22,5,51,2
26,0,0.76,0.3,7,0.46,4174.96,6.96,4225.9,2624,0.68,0.29,1.32,0.23,4,75,2
45,0,0.72,0.11,4,0.04,1478.46,99.86,14269.69,4472,0.27,0.03,0.2,0.37,4,86,2
16,0,0.57,0.73,8,0.51,7846.79,69.87,66782.88,3234,0.4,0.44,3.33,0.68,5,56,1
49,1,0.58,0.57,4,0.98,6386.12,32.23,13547.64,4413,0.11,0.95,0.74,0.17,4,83,0
13,0,0.45,0.4,8,0.62,3108.46,82.33,77816.96,2717,0.82,0.15,3.08,0.12,5,95,0
29,0,0.93,0,10,0.93,7113.97,68.84,83179.15,69,0.09,0.47,0.63,0.22,3,64,2
33,1,0.21,0.08,9,0.67,2121.68,19.71,70350.29,2758,0.77,0.93,1.29,0.91,4,11,0
37,0,0.88,0.35,4,0.69,4820.3,57.16,93403.53,3113,0.91,0.45,0.91,0.87,4,72,1
25,0,0.74,0.46,7,0.85,186.74,91.72,24803.7,2419,0.19,0.13,0.47,0.92,4,2,1
23,0,0.73,0.45,6,0.34,3911.38,71.39,27553.36,4161,0.02,0.55,4.31,0.52,2,67,0
45,0,0.54,1,6,0.11,400.21,99.89,46807.84,4400,0.58,0.52,1.94,0.37,3,70,0
48,1,0.14,0.17,8,0.46,8819.39,93.04,31181.9,3374,0.25,0.4,3.11,0.85,1,72,1
29,0,0.97,0.07,6,0.78,3043.57,47.1,87553.6,3822,0.51,0.94,1.02,0.73,1,3,0
46,0,0.41,0.96,4,0.53,4389.67,4.15,84758.39,1903,0.1,0.61,4.55,0.76,4,49,1
8,1,0.6,0.22,5,0.61,7853.99,67.55,68182.22,1339,0.8,0.47,0.56,0.14,5,62,0
30,1,0.68,0.92,6,0.95,4895.42,91.8,37109.19,315,0.99,0.67,1.5,0.02,1,13,0
30,0,0.99,0.82,8,0.55,6415.32,24.4,32322.48,4983,0.62,0.88,3.59,0.22,1,80,0
21,0,0.25,0.38,6,0.28,7012.92,17.46,59441.5,427,0.92,0.4,1.15,0.64,3,95,1
48,1,0.8,0.05,5,0.22,4471.81,16.21,602.31,2365,0.43,0.66,3.5,0.18,5,27,2
5,0,0.01,0.74,8,0.79,2559.06,41.65,86107.53,2964,0.66,0.08,0.67,0.57,3,96,0
13,0,0.91,0.57,7,0.26,2864.29,37.88,46473.97,1027,0.54,0.44,0,0.09,3,53,0
43,0,0.68,0.08,5,0.65,4693.21,14.78,47853.7,2786,0.59,0.91,4.87,0.78,1,67,0
10,1,0.07,0.09,9,0.32,9472.7,56.37,40676.4,1145,0.06,0.65,3.22,0.51,2,49,0
43,0,0.78,0.19,4,0.3,9179.65,54.34,14999.71,4752,0.57,0.23,4.07,0.78,2,64,2
36,0,0.73,0.29,6,0.99,6561.78,56.76,83590.73,1089,0.55,0.48,1.66,0.25,4,70,2
17,1,0.88,0.57,4,0.31,3538.55,2.63,54128.3,3625,0.24,0.1,1.58,0.87,5,33,0
6,0,0.63,0.26,9,0.59,591.56,29.99,28450.72,837,0.05,0.36,3.45,0.51,5,1,0
41,0,0.42,0.52,8,0.43,8683.6,29.83,72664.96,2903,0.4,0.6,3.26,0.68,1,22,0
49,0,0.43,0.97,8,0.58,9504.36,27.79,16770.61,3260,0.26,0.92,4.51,0.91,1,87,0
31,1,0.35,0.14,6,0.45,544.83,59.02,73805.67,849,0.27,0.47,2.08,0.11,4,90,0
22,1,0.7,0.15,4,0.01,4796.57,96.46,26460.69,186,0.94,0.9,4.7,0.68,1,62,0
10,1,0.73,0.76,10,0.75,5428.76,5.41,73907.09,4799,0.2,0.83,0.95,0.89,5,41,1
8,1,0.54,0.8,8,0.6,9619.38,4.62,35341.21,3838,0.71,0.68,1.25,0.95,2,81,0
22,1,0.25,0.42,7,0.75,1257.19,71.1,10574.3,4862,0.47,0.3,0.78,0.47,3,78,2
30,1,0.32,0.12,9,0.87,3266.79,49.77,72434.02,4600,0.06,0.53,0.79,0.42,4,87,1
