CPR,label,CT,UM,NC,CS,PC,CP,T,PB,AV,SRBP,ATPB,RE,TG,CH,CTS
2,0,0.8,0.97,6,0.69,3105.62,43.51,30938.12,1766,0.47,0.55,4.4,0.19,2,81,2
4,0,0.0,0.66,7,0.65,7375.88,94.82,96637.93,4328,0.48,0.79,1.77,0.37,5,97,0
5,0,0.4,0.02,4,0.14,5780.06,13.41,45249.5,4058,0.9,0.32,4.93,0.2,4,21,2
1,1,0.76,0.74,10,0.45,8005.87,54.52,77638.64,1558,0.38,0.62,2.12,0.14,5,15,0
1,1,0.04,0.45,4,0.69,2461.21,52.92,26700.03,2360,0.09,0.93,4.9,0.69,5,34,0
7,0,0.81,0.73,7,0.06,9927.99,73.69,66568.46,4575,0.74,0.55,4.41,0.59,5,95,2
6,0,0.48,0.98,7,0.37,7104.88,42.89,82344.76,351,0.86,0.96,2.44,0.89,1,49,1
7,0,0.31,0.6,4,0.92,302.21,80.39,56963.71,2518,0.02,0.94,3.15,0.58,1,31,1
1,0,0.78,0.28,10,0.21,1341.28,54.45,92000.08,833,0.84,0.12,1.23,0.19,2,8,2
4,0,0.83,0.93,4,0.89,8412.05,11.33,55729.43,1301,0.95,0.14,4.85,0.98,2,86,2
7,0,0.1,0.56,5,0.5,2552.41,94.78,64859.48,4476,0.73,0.77,4.41,0.58,4,55,0
5,1,0.5,0.93,7,0.75,1510.97,93.01,54823.8,62,0.82,0.21,1.79,0.43,3,87,1
4,0,0.48,0.73,4,0.16,8777.99,11.49,20375.06,4294,0.56,0.99,1.7,0.4,3,3,1
5,0,0.65,0.53,6,0.17,5587.93,27.46,38638.49,3678,0.16,0.46,1.52,0.42,1,19,2
6,0,0.24,0.9,8,0.97,7836.31,47.88,59722.18,334,0.45,0.21,0.72,0.39,5,96,2
0,1,0.0,0.13,4,0.81,6194.99,27.4,69806.32,781,0.12,0.97,4.56,0.52,3,23,2
4,0,0.68,0.11,9,0.25,3226.23,15.64,73374.51,3714,0.75,0.87,2.77,0.32,2,23,0
6,0,0.15,0.33,8,0.25,9624.48,3.87,7926.23,2794,0.56,0.78,0.01,0.81,1,35,1
1,1,0.24,0.55,6,0.59,7861.61,9.37,91600.31,2019,0.29,0.35,3.11,0.98,3,3,2
9,0,0.83,0.83,6,0.44,8000.45,21.68,81038.57,663,0.3,0.23,1.05,0.77,4,7,2
8,0,0.0,0.32,5,0.55,8265.08,3.75,77295.96,376,0.21,0.88,4.82,0.38,3,43,1
7,1,0.39,0.98,5,0.84,8432.06,51.35,76816.27,4584,0.8,0.61,0.29,0.3,3,40,1
0,1,0.7,0.45,7,0.01,1406.18,60.5,58241.7,4038,0.96,0.43,4.1,0.1,4,35,2
2,0,0.19,0.86,9,0.82,994.41,17.45,1670.55,4161,0.23,0.29,1.55,0.59,4,49,0
7,0,0.54,0.45,4,0.41,3879.78,44.59,27365.38,667,0.12,0.65,4.91,0.77,1,0,0
0,1,0.73,0.39,8,0.84,3805.47,23.35,72955.65,524,0.66,0.09,0.14,0.19,1,12,2
6,0,0.75,0.96,7,0.9,3615.29,6.58,39770.81,462,0.32,0.66,2.33,0.71,2,73,2
8,1,0.32,0.79,4,0.6,5023.73,71.21,50733.47,3925,0.1,0.96,3.98,0.17,3,10,2
3,1,0.53,0.75,4,0.85,5691.29,74.42,21862.33,4383,0.19,0.37,4.49,0.52,1,27,1
4,0,0.28,0.96,6,0.51,764.97,64.93,99916.8,3926,0.24,0.32,4.95,0.7,2,55,1
9,0,0.64,0.77,10,0.25,8505.48,44.06,28755.74,1377,0.58,0.25,3.04,0.09,1,94,2
1,1,0.32,0.92,7,0.2,2103.23,16.68,43243.62,4652,0.31,0.28,4.5,0.92,5,42,1
6,0,0.57,0.48,7,0.33,1620.04,85.5,77467.26,443,0.54,0.77,3.55,0.74,5,70,2
3,0,0.39,0.87,9,0.37,5378.64,66.45,43886.84,1186,0.71,0.79,2.64,0.58,3,44,1
1,1,0.05,0.14,4,0.8,5733.22,20.9,68046.97,1894,0.6,0.67,1.0,0.96,2,90,0
1,1,0.75,0.47,4,0.56,2587.45,74.23,46656.97,4617,0.16,0.62,0.47,0.15,5,47,2
4,0,0.61,0.11,10,0.46,1599.15,35.15,88758.35,3952,0.58,0.67,0.33,0.76,5,43,1
6,1,0.04,0.74,8,0.01,3196.51,4.97,21902.19,4779,0.67,0.54,2.82,0.17,5,24,0
0,1,0.71,0.39,10,0.17,9352.57,79.11,18967.37,2766,0.31,0.07,4.03,0.54,2,51,0
5,1,0.14,0.45,9,0.19,8385.99,78.88,45253.98,4704,0.01,0.5,4.43,0.47,1,8,1
6,1,0.32,0.82,6,0.19,2194.46,17.83,13482.51,88,0.33,0.73,2.3,0.79,5,46,2
5,0,0.98,0.3,9,0.58,5508.94,71.77,56347.6,2726,0.38,0.42,3.12,0.63,1,47,1
7,1,0.64,0.08,5,0.62,1769.83,62.33,52112.49,1685,0.78,0.18,1.12,0.43,2,69,1
9,0,0.99,0.64,5,0.37,5758.97,4.57,76137.74,271,0.78,0.89,1.94,0.29,1,88,2
4,1,0.06,0.86,4,0.66,2955.56,44.71,13694.8,683,0.79,0.96,4.22,0.68,4,39,2
8,0,0.9,0.5,9,0.84,4654.65,11.11,51421.97,3370,0.61,0.43,2.63,0.6,2,40,1
1,1,0.99,0.79,4,0.63,8978.34,3.62,3538.78,3510,0.08,0.45,1.47,0.91,1,68,0
2,0,0.06,0.04,5,0.26,3456.15,86.02,17773.85,3566,0.67,0.4,3.69,0.42,5,82,0
8,0,0.78,0.1,7,0.12,3249.19,86.32,74900.18,4537,0.57,0.15,3.22,0.57,1,46,0
6,1,0.96,0.34,6,0.68,7556.92,54.02,37684.96,3774,0.31,0.7,3.41,0.84,5,63,1
3,1,0.34,0.51,5,0.24,5858.8,52.76,92480.42,840,0.77,0.05,2.32,0.46,4,77,1
7,1,0.53,0.49,7,0.38,3287.07,1.31,46330.42,3478,0.8,0.02,3.23,0.97,1,74,0
4,1,0.08,0.96,5,0.79,1676.24,97.52,65830.14,2263,0.98,0.61,2.75,0.58,4,79,0
1,0,0.39,0.83,5,0.08,4387.21,16.02,51169.49,4212,0.83,0.8,0.93,0.4,3,13,1
1,1,0.93,0.22,7,0.98,699.97,2.34,49813.93,2467,0.32,0.83,4.93,0.43,4,13,2
2,1,0.25,0.72,8,0.1,191.81,86.32,52201.01,1804,0.67,0.26,4.31,0.67,3,0,2
2,1,0.28,0.77,8,0.2,8955.54,79.48,21209.2,831,0.65,0.79,4.23,0.04,2,4,1
8,0,0.86,0.79,7,0.39,3876.47,80.59,49128.77,406,0.49,0.16,0.29,0.06,5,66,1
1,1,0.14,0.8,8,0.91,1843.63,41.47,75053.33,2467,0.11,0.29,4.68,0.8,5,84,1
9,1,0.33,0.32,5,0.93,9807.75,7.32,24226.18,3591,0.09,0.2,2.59,0.11,2,72,1
5,1,0.06,1.0,7,0.07,4099.78,55.44,6337.24,941,0.83,0.15,0.09,0.16,4,54,1
5,0,0.81,0.98,9,0.97,1944.07,7.38,79131.11,401,0.48,0.91,2.76,0.16,4,24,1
9,0,0.62,0.92,5,0.3,8836.89,20.37,95681.78,774,0.14,0.33,2.55,0.15,3,77,1
1,0,0.37,0.79,10,0.68,1377.38,41.82,53245.2,1997,0.54,0.41,4.0,0.58,5,5,1
0,1,0.46,0.26,5,0.86,2831.49,13.94,83012.0,1774,0.6,0.81,0.18,0.82,1,14,1
9,1,0.23,0.37,9,0.06,8197.18,22.54,80625.56,263,0.64,0.37,2.97,0.53,5,33,1
3,0,0.99,0.21,7,0.24,4001.79,98.04,25138.94,3136,0.33,0.53,1.2,0.45,2,19,2
2,1,0.2,0.12,6,0.76,7674.14,47.97,1149.18,477,0.7,0.59,2.01,0.08,1,41,0
0,1,0.58,0.44,5,0.13,8076.14,5.35,34439.4,4682,0.69,0.24,3.49,0.15,2,66,1
4,1,0.89,0.91,7,0.78,3454.55,35.8,39694.78,1331,0.78,0.51,3.92,0.55,1,18,0
9,0,0.91,0.77,4,0.38,5693.6,12.97,53837.02,2586,0.57,0.79,4.51,0.93,3,38,1
6,1,0.56,0.17,5,0.92,7223.23,71.62,59536.08,1532,0.46,0.05,4.29,0.82,3,16,1
9,0,0.72,0.63,5,0.72,185.65,23.1,48574.63,1116,0.94,0.8,3.61,0.13,2,98,0
0,1,0.42,0.01,6,0.24,8567.59,25.72,12261.3,4509,0.42,0.74,1.87,0.14,1,24,0
0,1,0.47,0.9,9,0.92,4932.83,10.96,16571.13,687,0.8,0.87,1.16,0.28,4,89,2
2,0,0.19,0.43,5,0.96,9565.91,21.54,73563.33,2382,0.66,0.36,1.6,0.1,4,64,1
6,0,0.97,0.08,5,0.72,7004.86,69.21,25941.07,92,0.55,0.59,1.66,0.55,5,86,0
5,0,0.85,0.88,4,0.93,8635.9,89.96,23321.07,3723,0.07,0.66,4.05,0.32,1,69,0
5,0,0.92,0.06,10,0.19,6802.99,98.6,98821.69,3589,0.21,0.85,2.82,0.13,1,46,1
2,0,0.94,0.48,9,0.81,6890.47,99.97,33595.81,4694,0.75,0.06,4.93,0.77,4,65,1
1,1,0.46,0.87,4,0.97,3351.93,4.55,6094.01,4440,0.91,0.19,3.68,0.18,2,30,2
2,1,0.42,0.75,9,0.51,1815.14,92.36,88416.79,1029,0.6,0.68,0.75,0.25,1,30,2
2,0,0.69,0.69,8,0.78,1405.33,79.68,30902.0,3955,0.24,0.52,4.24,0.48,5,92,0
0,1,0.2,0.44,10,0.43,5503.96,86.54,54523.39,3117,0.94,0.31,1.19,0.06,2,65,1
7,0,0.6,0.43,9,0.66,4754.08,14.22,67629.27,599,0.51,0.78,4.23,0.75,5,5,1
8,0,0.94,0.37,6,0.77,5954.35,56.01,32633.31,3829,0.19,0.71,4.3,0.14,4,85,0
2,1,0.73,0.2,10,0.51,7938.85,50.28,66701.96,3157,0.13,0.35,3.7,0.03,5,90,1
6,1,0.95,0.66,6,0.27,1120.27,6.34,69014.12,2287,0.5,0.59,0.77,0.14,3,10,0
2,1,0.91,0.55,9,0.88,1406.59,94.58,82230.53,3176,0.9,0.26,4.78,0.89,2,55,1
5,1,0.05,0.48,10,0.64,4893.5,46.3,62012.84,2193,0.83,0.84,0.98,0.46,5,7,1
9,1,0.82,0.57,4,0.71,1183.41,68.59,69904.55,3130,0.21,0.73,1.1,0.91,5,7,1
3,0,0.83,0.13,6,0.32,3940.04,8.34,12839.39,3356,0.61,0.05,3.66,0.59,4,39,0
9,0,0.82,0.91,9,0.86,763.62,79.81,38040.22,4172,0.43,0.56,2.16,0.08,5,26,2
4,1,0.17,0.05,6,0.51,3205.97,11.22,17679.04,3510,0.44,0.58,4.6,0.24,4,41,0
7,0,0.48,0.77,10,0.54,8034.07,8.26,82014.11,954,0.89,0.96,3.72,0.19,5,65,2
8,0,0.64,0.39,10,0.17,6935.29,89.04,49982.02,4485,0.92,0.22,4.4,0.98,5,89,1
2,1,0.53,0.73,4,0.06,7544.44,42.17,75568.24,3505,0.31,0.87,1.42,0.96,4,70,2
3,0,0.96,0.73,5,0.02,1441.99,63.92,38304.53,3452,0.74,0.5,0.75,0.77,1,94,1
3,1,0.04,0.71,7,0.1,452.72,50.22,32186.17,1188,0.94,0.04,4.36,0.52,3,49,1
7,1,0.81,0.28,7,0.17,2790.09,22.44,63820.38,1238,0.42,0.41,3.39,0.6,3,59,2
1,0,0.44,0.96,10,0.52,4300.48,62.71,11991.63,4199,0.96,0.18,0.91,0.95,1,7,0
0,0,0.08,0.23,9,0.82,1353.35,1.31,92457.71,2121,0.4,0.54,3.24,0.16,5,50,0
5,1,0.53,0.51,10,0.39,2135.13,51.69,67923.1,1486,0.94,0.48,3.14,0.38,2,19,0
4,1,0.08,0.75,7,0.35,7058.95,21.73,92165.45,1812,0.97,0.41,3.33,0.03,3,84,2
9,0,0.57,0.3,6,0.57,4686.96,44.36,6166.61,2193,0.83,0.48,3.43,0.48,5,49,1
2,0,0.4,0.89,10,0.21,1638.53,95.44,89356.67,4296,0.39,0.79,3.41,0.35,5,71,2
3,1,0.02,0.16,5,0.46,2366.91,64.97,65121.04,3237,0.47,0.13,1.58,0.58,1,28,2
0,0,0.1,0.15,8,0.39,357.33,79.2,63616.18,1578,0.16,0.74,0.65,0.71,2,79,0
0,0,0.32,0.12,10,0.14,8100.2,79.95,22875.86,2085,0.36,0.92,2.29,0.01,3,76,2
3,0,0.93,0.47,7,0.93,585.16,62.49,38188.65,1664,0.03,0.49,1.0,0.08,5,7,0
5,0,0.22,0.37,4,0.22,1378.43,50.36,50766.91,3867,0.5,0.94,3.07,0.09,4,62,2
4,0,0.61,0.24,4,0.69,6930.92,37.14,6517.48,3237,0.69,0.82,3.49,0.19,1,83,0
4,0,0.8,0.52,8,0.62,3481.78,83.58,79716.88,626,0.34,0.53,2.43,0.2,4,17,1
0,1,0.41,0.36,4,0.06,7762.39,71.91,89643.35,3304,0.17,0.68,3.28,0.83,1,41,2
8,1,0.26,0.23,5,0.68,9462.53,5.18,60816.24,3817,0.19,0.59,2.58,0.23,3,62,0
8,0,0.39,0.69,8,0.43,1972.64,35.54,61199.67,1373,0.72,0.04,3.73,0.79,1,10,0
5,1,0.78,0.99,8,0.8,5285.72,65.66,14872.43,2386,0.21,0.32,2.94,0.45,3,62,2
4,0,0.96,0.6,10,0.47,536.69,25.87,90412.08,4926,0.45,0.4,4.78,0.35,3,91,0
4,0,0.45,0.14,4,0.62,9447.95,36.92,34340.86,4736,0.7,0.96,0.82,0.08,4,52,0
5,1,0.45,0.13,7,0.48,6177.59,60.34,93016.39,3371,0.94,0.78,2.55,0.74,3,61,1
8,0,0.95,0.27,9,0.31,3.38,3.78,46916.3,639,0.6,0.14,2.13,0.52,3,42,2
4,0,0.36,0.15,10,0.98,7592.25,32.04,5712.04,8,0.57,0.68,2.29,0.59,3,96,1
0,1,0.78,0.45,5,0.51,5809.97,60.87,99772.19,4543,0.84,0.64,0.84,0.85,5,31,1
8,0,0.45,0.71,8,0.09,1199.8,35.81,88791.45,1163,0.35,0.82,1.85,0.55,2,55,0
7,1,0.18,0.57,9,0.45,6659.41,68.12,87764.14,3416,0.84,0.46,0.96,0.06,5,61,0
1,1,0.56,0.71,9,0.15,2941.44,73.5,69106.04,2611,0.93,0.27,0.42,0.12,5,56,2
3,0,0.82,0.65,8,0.31,4948.91,85.88,70787.43,819,0.46,0.54,0.95,0.95,2,59,1
9,0,0.22,0.0,7,0.37,8431.73,97.74,72276.09,460,0.08,0.87,2.83,0.23,5,76,1
3,0,0.37,0.67,6,0.08,1956.42,47.96,86160.09,4365,0.5,0.7,2.48,1.0,4,69,2
9,0,0.28,0.34,7,1.0,4096.69,74.26,89116.7,4538,0.2,0.76,4.12,0.44,5,43,2
7,0,0.21,0.62,9,0.56,2153.28,31.39,88907.81,1230,0.78,0.43,0.69,0.19,2,13,1
4,0,0.55,0.99,6,0.63,9861.47,32.57,73018.63,3812,0.7,0.03,0.4,0.7,5,8,2
4,0,0.57,0.28,5,0.53,8761.85,2.93,27748.69,1012,0.65,0.37,5.0,0.73,2,0,0
4,0,0.94,0.66,10,0.76,9441.35,81.25,63133.73,2675,0.58,0.24,1.58,0.48,2,68,0
7,0,0.22,0.1,4,0.69,8861.65,72.6,59865.38,96,0.89,0.19,2.39,0.19,1,56,2
4,1,0.29,0.64,4,0.1,5431.63,96.94,76393.17,2011,0.69,0.11,0.05,0.37,2,83,0
0,1,0.65,0.42,6,0.85,9350.17,27.25,97988.54,4481,0.57,0.03,4.57,0.92,1,29,2
2,0,0.75,0.73,6,0.18,7071.8,72.08,48814.67,4583,0.56,0.1,2.33,0.3,5,44,1
3,0,0.74,0.37,5,0.91,6094.0,67.77,59245.38,4153,0.62,0.96,4.54,0.86,1,71,0
5,0,0.86,0.58,10,0.73,1829.82,50.18,97386.32,109,0.03,0.61,0.92,0.48,3,64,0
0,0,0.33,0.44,9,0.13,2073.82,55.38,84567.56,3864,0.91,0.64,0.01,0.99,4,35,2
0,1,0.77,0.48,5,0.69,4600.28,68.89,17484.25,59,0.6,0.25,2.55,0.53,2,58,2
0,0,0.16,0.0,8,0.47,312.54,97.18,81020.98,2213,0.41,0.86,1.9,0.94,1,72,0
2,1,1.0,0.23,8,0.05,116.95,88.02,93072.69,2243,0.22,0.75,4.15,0.01,2,28,2
9,0,0.16,0.68,9,0.21,5869.37,33.77,83304.35,4646,0.1,0.91,3.0,0.14,1,77,2
7,0,0.36,0.44,8,0.95,9568.87,79.99,12788.46,3172,0.52,0.41,3.84,0.22,2,78,1
7,1,0.39,0.16,8,0.19,8938.26,61.81,78839.64,1038,0.43,0.89,1.26,0.87,5,87,1
6,0,0.51,0.8,9,0.95,4314.1,63.69,63563.53,3617,0.01,0.38,2.78,0.66,2,18,0
7,0,0.77,0.48,6,0.78,5734.1,27.02,45547.87,1123,0.91,0.79,0.42,0.79,2,45,0
3,1,0.74,0.41,7,0.25,6462.92,32.33,20327.36,932,0.23,0.64,0.48,0.83,2,49,1
6,0,0.44,0.24,4,0.62,4885.46,50.9,70541.88,1614,0.26,0.89,1.77,0.75,2,25,1
8,1,0.85,0.21,7,0.33,390.96,17.19,71871.35,3439,0.42,0.79,3.03,0.25,5,92,1
0,0,0.39,0.1,8,0.99,9888.44,91.62,78164.49,2062,0.33,0.03,4.34,0.62,2,91,0
4,1,0.99,0.85,4,0.05,8014.0,10.35,82635.41,989,0.39,0.72,1.81,0.68,5,61,0
3,0,0.31,0.87,6,0.49,1436.86,14.08,65464.42,280,0.98,0.81,1.43,0.25,1,97,2
2,0,0.8,0.15,8,0.52,7103.17,89.75,76150.36,4919,0.03,0.19,3.02,0.34,1,57,0
3,0,0.9,0.51,7,0.29,5137.2,96.52,9619.05,2877,0.86,0.29,5.0,0.7,5,51,1
3,1,0.62,0.23,7,0.62,4275.42,25.39,3035.72,2713,0.92,0.17,3.2,0.87,5,20,0
8,1,0.31,0.5,5,0.95,3752.54,1.45,77073.24,1476,0.35,0.45,1.17,0.96,4,73,0
5,0,0.03,0.25,6,0.5,9442.58,70.97,32322.6,4087,0.2,0.76,2.56,0.76,1,88,0
0,1,0.1,0.95,9,0.69,4170.77,15.97,12808.92,1717,0.2,0.6,2.3,0.55,3,53,2
1,1,0.12,0.81,4,0.2,4840.31,8.94,36076.75,3005,0.56,0.57,2.25,0.19,4,7,1
4,1,0.3,0.79,10,0.93,4548.78,23.81,24758.53,4860,0.16,0.45,2.12,0.38,2,57,2
8,1,0.94,0.55,4,0.86,5188.44,39.89,89938.57,445,0.37,0.63,1.41,0.44,5,43,0
3,1,0.84,0.28,7,0.88,7680.09,91.43,27718.62,978,0.11,0.31,2.84,0.6,4,69,1
1,0,0.31,0.37,6,0.81,8978.73,68.01,99816.88,1148,0.56,0.63,4.31,0.47,5,61,2
0,0,0.37,0.79,10,0.4,3938.41,58.31,19004.2,3117,0.53,0.9,3.87,0.04,2,27,0
1,1,0.7,0.15,7,0.3,8434.71,5.83,68559.09,4173,0.57,0.34,2.93,0.98,2,1,0
2,0,0.41,0.37,6,0.35,1444.68,88.05,60047.22,1384,0.63,0.48,2.16,0.94,4,48,1
8,0,0.26,0.39,4,0.37,3567.87,81.55,2248.08,4621,0.24,0.83,3.45,0.28,2,21,2
7,1,0.55,0.54,9,0.53,9155.6,91.13,78798.47,4511,0.07,0.76,1.8,0.32,5,79,0
9,0,0.13,0.33,5,0.39,3666.58,30.89,68648.65,4825,0.28,0.26,4.09,0.03,1,4,1
6,1,0.1,0.54,10,0.09,1972.94,76.65,82942.29,161,0.82,0.05,2.52,0.81,2,38,0
3,1,0.32,0.4,7,0.72,5799.87,59.6,6792.83,513,0.98,0.46,4.08,0.54,5,69,2
8,0,0.91,0.03,7,0.93,3298.55,61.07,73372.93,907,0.79,0.67,3.62,0.91,5,43,1
3,1,0.21,0.53,8,0.25,3563.19,11.0,40821.81,4991,0.25,0.02,1.71,0.2,2,14,2
3,0,0.01,0.64,10,0.54,2895.99,83.69,14211.8,4480,0.18,0.5,1.41,0.43,1,77,1
6,0,0.98,0.92,7,0.06,7803.19,66.92,49363.55,505,0.79,0.54,4.04,0.42,1,28,0
6,0,0.56,0.27,4,0.47,144.4,25.56,78555.23,2465,0.63,0.51,3.35,0.6,3,50,1
6,0,0.19,0.05,6,0.28,9727.65,49.17,13788.88,715,0.9,0.95,1.67,0.21,3,31,1
8,0,0.97,0.26,7,0.14,3314.81,11.31,79118.73,2552,0.77,0.17,2.19,0.52,1,20,1
0,1,0.19,0.12,7,0.27,5441.85,44.31,80243.23,1118,0.41,0.35,4.29,0.8,2,49,0
5,0,0.57,0.77,9,0.64,4543.27,98.26,79945.38,1328,0.34,0.23,0.04,0.98,4,34,2
1,1,0.71,0.99,9,0.69,5.87,88.34,48631.73,1481,0.51,0.75,0.13,0.21,4,53,1
2,0,0.49,0.62,10,0.41,8150.14,82.51,1497.53,1935,0.29,0.0,4.15,0.41,4,11,2
0,1,0.56,0.5,9,0.66,8713.03,44.51,93600.6,1009,0.74,0.6,1.53,0.17,1,23,1
9,0,0.37,0.16,4,0.69,3576.44,16.93,64941.03,2718,0.94,0.49,4.11,0.52,4,23,0
9,0,0.53,0.21,5,0.33,4499.61,63.4,9938.55,1182,0.48,0.69,1.11,0.67,2,33,1
1,1,0.34,0.53,8,0.97,9150.55,21.62,1299.8,4526,0.96,0.04,3.85,0.61,3,76,0
2,0,0.47,0.47,6,0.91,9421.6,19.67,32722.03,4518,0.86,0.8,0.97,0.22,5,63,0
5,0,0.55,0.66,6,0.7,7350.87,65.26,65471.85,4094,0.65,0.62,2.12,0.5,5,27,2
9,1,0.32,0.1,10,0.46,791.28,56.67,51988.85,1936,0.65,0.44,4.83,0.84,4,64,1
9,1,0.11,0.1,5,0.13,1393.76,52.55,54358.23,4429,0.52,0.67,4.77,0.51,3,72,1
7,1,0.96,0.18,5,0.11,4978.79,98.66,39368.81,4240,0.28,0.74,0.89,0.7,5,68,2
3,0,0.43,0.29,7,0.45,9236.36,55.78,87648.46,1180,0.58,0.89,4.55,0.74,1,78,1
7,0,0.52,0.87,5,0.42,2214.15,43.62,11298.38,4081,0.54,0.86,4.02,0.01,2,9,1
6,0,0.64,0.11,8,0.14,3371.75,35.17,46008.79,2250,0.09,0.55,1.0,0.1,1,91,0
1,1,0.72,0.71,10,0.36,4219.52,51.11,82105.26,2369,0.22,0.49,1.21,0.62,1,38,2
5,0,0.71,0.12,9,0.95,5969.9,44.5,99185.57,4032,0.17,0.51,1.7,0.51,5,84,2
3,0,0.5,0.34,9,0.14,2438.33,97.32,99460.38,3188,0.07,0.35,2.75,0.66,4,52,2
2,1,0.44,0.46,10,0.03,8585.43,40.71,85435.22,384,0.54,0.2,1.92,0.98,3,61,0
6,1,0.08,0.35,8,0.41,5741.19,85.93,67119.23,2607,0.19,0.5,0.94,0.79,1,35,0
1,0,0.5,0.08,9,0.61,3723.14,15.32,77612.63,4478,0.04,0.37,2.86,0.86,2,58,1
5,1,0.36,0.55,8,0.51,3348.04,47.62,32162.8,1446,0.97,0.15,1.66,0.85,5,28,2
9,0,0.42,0.77,7,0.53,6599.15,4.59,26155.83,4987,0.08,0.32,0.96,0.59,1,30,1
1,1,0.19,0.28,4,0.63,9048.16,66.54,66195.76,3318,0.64,0.5,3.45,0.95,4,24,2
5,0,0.4,0.43,7,0.71,390.34,75.54,59473.18,931,0.89,0.87,4.36,0.13,2,68,2
4,0,0.14,0.78,9,0.55,7276.47,95.82,922.52,2528,0.14,0.59,0.97,0.86,1,30,0
8,0,0.05,0.69,10,0.3,9108.41,84.43,60065.94,4707,0.28,0.95,4.98,0.13,5,62,0
9,1,0.36,0.19,10,0.31,5259.33,40.32,68005.73,3349,0.43,0.11,3.43,0.23,2,24,2
7,1,0.17,0.74,4,0.23,3410.78,54.6,65390.06,1970,0.2,0.34,4.45,0.13,3,40,0
2,0,0.3,0.31,9,0.92,6886.56,58.07,87880.89,589,0.77,0.56,4.93,0.76,2,32,1
6,1,0.09,0.83,8,0.01,9060.44,11.41,17748.51,4349,0.23,0.07,0.17,0.84,1,89,2
3,1,0.48,0.88,10,0.55,2272.27,6.87,23257.55,625,0.51,0.49,3.18,0.5,3,75,2
9,0,0.13,0.82,4,0.58,2505.24,96.39,82808.26,455,0.33,0.19,0.23,0.62,1,41,1
0,1,0.64,1.0,8,0.72,2785.53,97.3,69203.93,67,0.32,0.01,3.44,0.28,2,13,2
8,1,0.36,0.66,9,0.66,6479.93,10.02,68591.65,1277,0.26,0.65,4.35,0.84,3,1,0
6,0,0.87,0.06,5,0.9,7881.74,49.52,26857.49,4081,0.71,0.88,4.12,0.1,4,81,0
7,0,0.1,0.02,8,0.53,8716.79,44.81,242.11,1432,1.0,0.35,4.73,0.45,2,59,2
5,1,0.09,0.97,10,0.88,6507.1,18.57,17362.95,1063,0.21,0.07,2.04,0.52,2,88,0
0,0,0.81,0.62,9,0.49,9103.73,68.15,7805.76,2971,0.86,0.58,2.14,0.08,1,7,2
7,0,0.76,0.88,7,0.91,6341.13,1.42,77778.88,2940,0.03,0.17,4.83,0.52,2,74,2
3,1,0.37,0.38,9,0.48,1650.55,23.92,51408.04,829,0.55,0.92,4.25,0.89,5,75,2
6,0,0.6,0.98,10,0.66,1026.48,60.07,36427.76,979,0.43,0.02,3.95,0.39,3,30,2
3,0,0.97,0.33,8,0.33,8542.94,36.69,48340.93,2575,0.71,0.53,4.03,0.95,5,25,2
1,1,0.65,0.88,5,0.54,7951.41,72.35,40380.24,1957,0.42,0.12,1.36,0.43,4,55,2
0,1,0.94,0.21,4,0.65,7280.55,92.16,86437.74,3804,0.04,0.49,1.11,0.6,2,6,1
7,1,0.71,0.6,4,0.02,4650.84,27.66,94268.88,3892,0.54,0.66,4.79,0.72,1,30,0
5,1,0.23,0.99,9,0.23,4738.19,8.09,78583.17,4544,0.1,0.25,2.76,0.06,1,17,2
3,1,0.11,0.14,7,0.84,5982.97,78.55,25784.68,2025,0.87,0.39,1.95,0.44,2,9,0
2,0,0.96,0.3,9,0.5,7637.34,88.86,70710.95,1196,0.74,0.28,0.81,0.42,5,41,0
6,1,0.15,0.4,7,0.06,2805.64,71.39,96768.15,3073,0.57,0.88,1.53,0.95,3,98,0
2,1,0.42,0.73,10,0.03,3926.57,64.7,14790.17,912,0.52,0.23,3.64,0.98,3,24,1
1,0,0.64,0.47,10,0.62,8768.99,17.01,19378.21,2461,0.91,0.45,2.38,0.1,5,70,1
4,0,0.87,0.94,9,0.62,6027.71,32.38,34387.2,4725,0.58,0.09,3.64,0.81,5,92,0
6,1,0.09,0.65,5,0.8,4922.97,79.41,28187.05,1533,0.54,0.01,2.65,0.1,3,57,2
6,0,0.49,0.2,10,0.94,3802.83,16.37,2453.19,1585,0.66,0.22,3.48,0.37,1,58,1
2,1,0.88,0.73,10,0.77,4601.08,47.55,72960.56,4948,0.79,0.3,4.08,1.0,3,25,0
8,0,0.34,0.87,6,0.68,5914.04,26.49,17581.58,4520,0.34,0.78,4.67,0.4,1,14,1
8,0,0.73,0.24,9,0.45,3796.36,85.25,96719.77,2530,0.79,0.04,3.11,0.7,5,26,0
3,1,0.91,0.91,4,0.74,2805.87,80.95,36010.71,2829,0.6,0.99,2.56,0.53,1,35,0
4,0,0.23,0.03,6,0.19,5128.26,38.86,69696.05,937,0.13,0.01,3.78,0.53,1,17,1
9,1,0.21,0.45,5,0.11,9169.59,99.08,47628.97,3354,0.14,0.47,1.17,0.91,2,75,1
3,0,0.33,0.27,6,0.99,531.88,49.76,995.81,1690,0.74,0.2,1.01,0.33,2,5,1
3,1,0.66,0.68,4,1.0,1315.16,11.74,12351.42,2353,0.86,0.49,4.06,0.51,1,10,0
9,1,0.58,0.77,4,0.14,977.9,84.18,67138.92,1276,0.16,0.8,4.35,0.6,4,67,2
